timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1632414600,Sep 23 2021 - 4:30pm,complete,0.0,Sampdoria,Napoli,Paolo Valeri,5,0.5,3.0,1.11,2.26,0,4,4,2,0,2,0,"10,39,50,59",5,5,2,0,1,0,1,1,0,1,16,19,6,11,10,8,9,7,48,52,1.82,2.0,1.8,2.17,3.0,50,75,75,50,0,50,100,50,75,11.0,5.5,4.35,3.8,1.87,1.26,1.69,2.65,4.65,1.67,2.25,Stadio Comunale Luigi Ferraris (Genova)
1632414600,Sep 23 2021 - 4:30pm,complete,0.0,Torino,Lazio,Rosario Abisso,5,1.5,1.5,1.53,1.47,1,1,2,0,0,0,76,90'1,6,5,3,0,3,0,3,0,1,2,17,7,2,4,15,3,18,9,46,54,2.1,1.28,1.57,0.91,3.25,50,100,75,50,0,25,100,50,75,8.0,3.5,3.35,3.45,2.25,1.27,1.74,2.7,4.85,1.62,2.4,Stadio Olimpico Grande Torino (Torino)
1632422700,Sep 23 2021 - 6:45pm,complete,0.0,Roma,Udinese,Antonio Rapuano,5,3.0,3.0,1.89,1.16,1,0,1,1,1,0,36,0,6,6,3,1,1,0,0,4,1,0,14,9,4,3,10,6,23,8,52,48,1.73,1.27,1.49,1.11,2.25,50,50,50,25,0,0,50,50,100,9.0,4.5,1.47,4.75,7.25,1.25,1.67,2.6,4.5,1.87,2.0,Stadio Olimpico (Roma)
1632574800,Sep 25 2021 - 1:00pm,complete,0.0,Spezia,AC Milan,Gianluca Manganiello,6,0.0,2.0,0.95,2.42,1,2,3,0,0,0,80,"48,86",2,4,2,0,2,0,1,1,0,2,9,20,4,7,5,13,13,12,37,63,1.67,1.66,1.11,2.13,2.25,50,50,25,25,25,25,75,25,75,8.0,2.5,7.0,4.65,1.48,1.24,1.62,2.45,4.35,1.83,2.05,Stadio Alberto Picco (La Spezia)
1632585600,Sep 25 2021 - 4:00pm,complete,0.0,Inter Milan,Atalanta,Fabio Maresca,6,3.0,3.0,2.37,2.05,2,2,4,3,1,2,"5,71","30,38",4,11,3,0,5,0,2,1,3,2,21,22,6,6,15,16,13,10,49,51,2.41,1.13,2.06,2.13,3.75,50,75,75,50,25,50,75,75,100,9.0,3.5,1.97,3.75,3.55,1.25,2.2,2.29,4.45,1.62,2.4,Stadio Giuseppe Meazza (Milano)
1632595500,Sep 25 2021 - 6:45pm,complete,0.0,Genoa,Hellas Verona,Daniele Doveri,6,0.0,0.5,0.89,1.21,3,3,6,1,0,1,"76,80,85","8,49,90'1",3,2,3,0,1,0,0,3,0,1,11,14,6,8,5,6,11,12,49,51,1.07,1.1,1.52,1.73,2.75,75,75,75,25,0,25,50,50,100,6.0,6.0,2.65,3.25,2.75,1.38,1.77,2.95,6.25,1.8,2.1,Stadio Comunale Luigi Ferraris (Genova)
1632652200,Sep 26 2021 - 10:30am,complete,0.0,Juventus,Sampdoria,Giovanni Ayroldi,6,0.5,2.0,1.84,0.79,3,2,5,3,2,1,"10,43,57","44,83",4,2,4,0,3,0,0,4,3,0,16,9,7,4,9,5,22,14,51,49,1.75,1.61,1.79,1.08,1.5,25,50,25,0,0,0,75,25,50,13.0,3.5,1.38,5.3,9.0,1.22,1.57,2.25,4.25,1.91,2.0,Allianz Stadium (Torino)
1632661200,Sep 26 2021 - 1:00pm,complete,0.0,Empoli,Bologna,Piero Giacomelli,6,0.0,0.5,0.89,0.95,4,2,6,3,2,1,"1,31,54,90","11,76",2,10,2,0,2,0,1,1,1,1,18,21,9,7,9,14,16,22,37,63,2.11,0.86,2.07,2.19,3.42,59,75,75,42,25,42,75,59,59,10.0,6.0,2.7,3.55,2.6,1.24,1.65,2.45,4.15,1.54,2.55,Stadio Carlo Castellani (Empoli)
1632661200,Sep 26 2021 - 1:00pm,complete,0.0,Sassuolo,Salernitana,Antonio Giua,6,0.5,0.0,1.26,0.84,1,0,1,0,0,0,54,0,4,8,3,0,3,0,2,1,2,1,17,14,7,5,10,9,15,17,58,42,1.57,1.11,1.82,1.64,2.5,25,50,50,50,25,0,25,50,75,11.0,3.5,1.43,4.9,7.75,1.21,1.57,2.4,4.15,1.8,2.1,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1632661200,Sep 26 2021 - 1:00pm,complete,0.0,Udinese,Fiorentina,Davide Ghersini,6,1.33,2.0,1.32,1.11,0,1,1,1,0,1,0,16,4,1,2,0,3,0,1,1,1,2,13,10,6,3,7,7,12,11,45,55,1.69,1.5,1.61,1.12,3.5,67,100,100,50,0,34,84,100,100,10.0,5.67,3.1,3.55,2.35,1.31,1.87,2.95,5.25,1.74,2.2,Dacia Arena (Udine)
1632672000,Sep 26 2021 - 4:00pm,complete,0.0,Lazio,Roma,Marco Guida,6,2.0,1.5,1.89,1.42,3,2,5,3,2,1,"10,19,62","41,69",1,9,2,0,4,0,1,1,2,2,11,21,5,10,6,11,11,13,49,51,2.66,2.35,1.23,2.44,5.0,75,100,100,100,50,25,75,100,100,16.0,2.5,2.65,3.4,2.75,1.25,1.71,2.6,4.5,1.57,2.5,Stadio Olimpico (Roma)
1632681900,Sep 26 2021 - 6:45pm,complete,0.0,Napoli,Cagliari,Marco Piccinini,6,3.0,0.5,1.89,0.79,2,0,2,1,1,0,"11,57",0,6,4,2,0,1,0,0,2,0,1,18,6,8,2,10,4,12,9,68,32,1.9,1.09,2.21,0.72,3.5,75,100,75,50,25,25,75,75,75,9.5,6.5,1.3,6.0,11.0,1.2,1.54,2.35,4.1,1.95,1.91,Stadio Diego Armando Maradona (Napoli)
1632768300,Sep 27 2021 - 6:45pm,complete,4888.0,Venezia,Torino,Lorenzo Maggioni,6,0.0,1.5,0.74,1.11,1,1,2,0,0,0,78,56,4,1,1,0,3,1,0,1,1,3,10,9,5,4,5,5,9,17,44,56,1.56,1.36,1.29,1.18,2.5,75,75,75,0,0,0,75,75,100,6.0,8.5,3.5,3.5,2.15,1.31,1.83,2.95,5.5,1.74,2.15,Stadio Pierluigi Penzo (Venezia)
1633113900,Oct 01 2021 - 6:45pm,complete,8137.0,Cagliari,Venezia,Manuel Volpi,7,0.33,0.75,0.79,0.68,1,1,2,1,1,0,19,90'2,2,4,2,0,5,0,1,1,2,3,10,11,5,5,5,6,15,17,42,58,1.71,1.2,1.25,1.34,3.09,46,100,59,34,17,0,75,84,100,9.17,6.25,1.83,3.4,4.6,1.28,1.95,2.8,6.0,1.83,1.98,Unipol Domus (Cagliari)
1633179600,Oct 02 2021 - 1:00pm,complete,0.0,Salernitana,Genoa,Maurizio Mariani,7,0.33,1.33,0.79,0.58,1,0,1,0,0,0,66,0,9,8,2,0,2,0,0,2,0,2,11,20,4,6,7,14,14,18,49,51,1.2,1.33,1.41,2.05,3.67,50,84,84,84,17,33,50,67,100,7.0,5.67,2.88,3.13,2.6,1.38,2.0,3.6,7.5,1.8,2.0,Stadio Arechi (Salerno)
1633190400,Oct 02 2021 - 4:00pm,complete,0.0,Torino,Juventus,Paolo Valeri,7,1.33,1.33,1.53,1.84,0,1,1,0,0,0,0,86,4,6,3,0,1,0,0,3,0,1,12,11,3,4,9,7,20,14,47,53,1.93,1.64,1.3,1.28,3.5,84,100,84,50,17,34,84,100,100,12.33,3.34,3.75,3.23,1.88,1.28,1.73,2.55,5.5,1.7,2.1,Stadio Olimpico Grande Torino (Torino)
1633200300,Oct 02 2021 - 6:45pm,complete,0.0,Sassuolo,Inter Milan,Luca Pairetto,7,1.33,2.33,1.26,2.05,1,2,3,1,1,0,22,"58,78",6,8,4,0,2,0,0,4,0,2,13,20,7,5,6,15,10,19,56,44,1.66,1.76,1.6,2.0,2.34,50,50,50,50,0,17,50,34,84,11.33,4.67,3.85,3.85,1.71,1.15,1.5,2.2,3.75,1.48,2.6,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1633257000,Oct 03 2021 - 10:30am,complete,0.0,Bologna,Lazio,Davide Massa,7,2.33,1.33,1.47,1.47,3,0,3,2,2,0,"14,17,68",0,3,3,2,0,5,1,0,2,0,6,11,8,4,5,7,3,5,16,41,59,1.87,1.16,1.19,1.34,3.0,67,84,50,50,17,17,34,50,84,10.33,6.0,2.9,3.55,2.08,1.19,1.6,2.3,4.33,1.53,2.38,Stadio Renato Dall'Ara (Bologna)
1633266000,Oct 03 2021 - 1:00pm,complete,0.0,Hellas Verona,Spezia,Giacomo Camplone,7,1.0,1.33,1.58,0.95,4,0,4,3,3,0,"4,15,42,71",0,1,5,1,0,1,1,1,0,1,1,7,13,5,5,2,8,18,10,45,55,1.4,1.22,1.04,1.55,4.67,100,100,100,84,50,17,100,100,100,10.66,5.67,1.65,3.71,4.3,1.2,1.71,2.9,4.75,1.67,2.1,Stadio Marc'Antonio Bentegodi (Verona)
1633266000,Oct 03 2021 - 1:00pm,complete,0.0,Sampdoria,Udinese,Daniele Orsato,7,0.33,1.5,1.11,1.16,3,3,6,3,1,2,"24,48,69","15,43,82",6,8,4,0,5,0,0,4,0,5,14,19,5,8,9,11,9,13,54,46,1.81,1.19,1.52,2.08,2.0,17,34,34,34,0,34,75,17,59,11.17,4.5,2.01,3.42,3.18,1.3,1.79,2.95,6.5,1.7,2.05,Stadio Comunale Luigi Ferraris (Genova)
1633276800,Oct 03 2021 - 4:00pm,complete,0.0,Fiorentina,Napoli,Simone Sozza,7,1.5,3.0,2.16,2.26,1,2,3,2,1,1,28,"38,50",8,2,3,0,3,0,2,1,0,3,11,10,3,4,8,6,15,13,54,46,1.54,2.06,1.36,1.17,3.59,67,100,100,59,0,34,100,100,100,8.5,4.67,4.0,3.8,1.91,1.25,1.73,2.27,5.0,1.67,2.1,Stadio Artemio Franchi (Firenze)
1633276800,Oct 03 2021 - 4:00pm,complete,0.0,Roma,Empoli,Giovanni Ayroldi,7,3.0,3.0,1.89,1.26,2,0,2,1,1,0,"42,48",0,5,5,2,0,3,0,0,2,0,3,17,13,7,4,10,9,7,14,64,36,1.65,1.34,2.05,1.4,2.09,34,59,34,17,0,0,100,34,59,11.17,5.0,1.44,5.3,6.3,1.12,1.38,2.0,3.25,1.57,2.25,Stadio Olimpico (Roma)
1633286700,Oct 03 2021 - 6:45pm,complete,0.0,Atalanta,AC Milan,Marco Di Bello,7,1.33,2.33,1.05,2.42,2,3,5,2,0,2,"86,90'4","1,42,78",9,5,1,0,4,0,1,0,1,3,17,13,6,8,11,5,15,13,56,44,2.03,1.82,1.94,1.73,2.0,67,67,50,0,0,17,67,33,50,10.34,4.0,2.12,3.6,3.5,1.22,1.57,2.45,5.0,1.57,2.25,Gewiss Stadium (Bergamo)
1634389200,Oct 16 2021 - 1:00pm,complete,0.0,Spezia,Salernitana,Davide Massa,8,0.0,0.0,0.95,0.84,2,1,3,1,0,1,"51,76",39,10,2,2,0,3,0,0,2,0,3,19,16,6,5,13,11,13,17,58,42,1.49,1.29,2.04,1.7,3.17,50,67,67,50,33,17,33,67,100,9.0,4.34,2.2,3.3,3.31,1.28,1.84,3.1,5.5,1.7,2.05,Stadio Alberto Picco (La Spezia)
1634400000,Oct 16 2021 - 4:00pm,complete,0.0,Lazio,Inter Milan,Massimiliano Irrati,8,2.33,2.5,1.89,2.05,3,1,4,1,0,1,"64,81,90'1",12,7,3,3,1,6,0,1,3,1,5,19,13,8,5,11,8,12,11,52,48,2.18,1.82,2.03,1.51,4.54,100,100,100,88,34,46,100,88,100,11.0,3.75,3.35,3.75,2.1,1.22,1.6,2.45,4.5,1.53,2.38,Stadio Olimpico (Roma)
1634409900,Oct 16 2021 - 6:45pm,complete,0.0,AC Milan,Hellas Verona,Alessandro Prontera,8,3.0,0.67,2.11,1.21,3,2,5,2,0,2,"59,76,78","7,24",5,4,1,0,4,0,0,1,3,1,19,11,6,5,13,6,10,19,55,45,2.05,1.31,1.94,1.33,3.34,50,84,50,50,33,33,67,33,84,8.67,3.0,1.45,4.75,7.0,1.2,1.6,2.6,4.75,1.8,1.95,Stadio Giuseppe Meazza (Milano)
1634466600,Oct 17 2021 - 10:30am,complete,0.0,Cagliari,Sampdoria,Matteo Marchetti,8,0.5,1.33,0.79,0.79,3,1,4,1,1,0,"4,74,90'4",82,5,9,4,0,2,0,1,3,0,2,12,14,6,2,6,12,14,18,41,59,1.6,1.43,1.46,1.5,2.96,54,84,59,42,29,17,84,59,84,10.83,4.33,2.62,3.54,2.73,1.26,1.78,2.75,5.5,1.57,2.25,Unipol Domus (Cagliari)
1634475600,Oct 17 2021 - 1:00pm,complete,0.0,Empoli,Atalanta,Marco Serra,8,0.75,2.33,0.89,2.05,1,4,5,3,1,2,30,"11,26,49,89",5,4,3,0,2,0,1,2,0,2,14,22,6,8,8,14,10,17,48,52,2.1,1.46,1.67,2.22,3.34,71,84,84,42,13,42,84,54,88,11.08,5.67,5.26,4.25,1.65,1.15,1.48,2.14,3.75,1.57,2.25,Stadio Carlo Castellani (Empoli)
1634475600,Oct 17 2021 - 1:00pm,complete,0.0,Genoa,Sassuolo,Daniele Chiffi,8,0.33,1.0,0.89,1.37,2,2,4,3,1,2,"27,89","17,20",6,1,2,0,4,0,1,1,2,2,23,19,7,5,16,14,13,19,42,58,1.22,1.71,2.25,1.78,3.84,100,100,100,33,33,17,84,84,84,7.67,4.67,3.98,3.92,1.91,1.22,1.67,2.65,4.75,1.57,2.25,Stadio Comunale Luigi Ferraris (Genova)
1634475600,Oct 17 2021 - 1:00pm,complete,0.0,Udinese,Bologna,Rosario Abisso,8,1.0,0.33,1.32,0.95,1,1,2,0,0,0,82,67,2,8,2,1,7,0,2,1,0,7,11,26,3,11,8,15,16,12,41,59,1.67,1.31,1.14,2.67,3.67,46,71,71,59,34,59,84,71,71,9.33,5.08,2.65,3.54,2.69,1.3,1.72,2.9,6.5,1.7,2.05,Dacia Arena (Udine)
1634486400,Oct 17 2021 - 4:00pm,complete,0.0,Napoli,Torino,Juan Luca Sacchi,8,3.0,1.33,1.89,1.11,1,0,1,0,0,0,81,0,3,4,2,0,4,0,0,2,1,3,13,12,6,4,7,8,6,18,51,49,2.0,1.3,1.55,1.31,2.17,50,84,33,0,0,0,50,67,100,9.33,6.66,1.36,4.66,6.71,1.2,1.6,2.5,4.75,1.91,1.91,Stadio Diego Armando Maradona (Napoli)
1634496300,Oct 17 2021 - 6:45pm,complete,0.0,Juventus,Roma,Daniele Orsato,8,1.33,1.0,1.84,1.42,1,0,1,1,1,0,16,0,0,6,3,0,5,0,1,2,1,4,7,17,2,6,5,11,18,13,48,52,1.77,2.38,0.9,1.83,3.67,67,84,67,67,50,33,84,67,84,14.33,5.0,1.69,3.86,4.0,1.22,1.57,2.4,5.0,1.62,2.2,Allianz Stadium (Torino)
1634582700,Oct 18 2021 - 6:45pm,complete,0.0,Venezia,Fiorentina,Luca Massimi,8,0.5,2.25,0.74,1.11,1,0,1,1,1,0,36,0,2,5,2,0,4,1,0,2,2,3,5,11,3,3,2,8,17,11,38,62,1.42,1.41,0.75,1.31,2.63,88,88,63,13,0,0,63,88,88,8.25,6.25,4.4,3.4,1.87,1.33,1.91,2.8,6.5,1.8,1.95,Stadio Pierluigi Penzo (Venezia)
1634920200,Oct 22 2021 - 4:30pm,complete,0.0,Torino,Genoa,Piero Giacomelli,9,1.0,1.0,1.53,0.58,3,2,5,2,2,0,"14,31,77","69,80",2,4,2,0,3,0,0,2,0,3,18,15,5,5,13,10,21,18,59,41,1.77,1.51,1.92,1.59,3.0,50,75,63,50,13,13,50,75,100,10.0,4.75,1.8,3.45,4.8,1.33,1.9,2.9,7.0,1.8,1.95,Stadio Olimpico Grande Torino (Torino)
1634928300,Oct 22 2021 - 6:45pm,complete,0.0,Sampdoria,Spezia,Michael Fabbri,9,0.5,1.0,1.11,0.95,2,1,3,2,2,0,"15,36",90'4,0,8,3,0,1,0,2,1,1,0,8,18,4,8,4,10,10,9,29,71,1.74,1.3,0.91,2.23,4.13,63,88,88,75,25,63,100,63,88,11.0,6.0,1.7,4.1,4.4,1.19,1.58,2.65,4.5,1.62,2.2,Stadio Comunale Luigi Ferraris (Genova)
1634994000,Oct 23 2021 - 1:00pm,complete,0.0,Salernitana,Empoli,Daniele Doveri,9,1.0,2.0,0.79,1.26,2,4,6,4,0,4,"48,55","2,11,13,45",7,2,1,0,3,0,0,1,1,2,13,14,8,9,5,5,10,16,61,39,1.25,1.36,1.83,1.72,2.09,13,59,25,25,0,13,63,13,84,11.0,4.83,2.85,3.5,2.42,1.28,1.73,2.8,6.0,1.62,2.2,Stadio Arechi (Salerno)
1635004800,Oct 23 2021 - 4:00pm,complete,0.0,Sassuolo,Venezia,Antonio Di Martino,9,1.0,0.8,1.26,0.68,3,1,4,2,1,1,"37,50,66",32,5,4,1,0,2,0,0,1,2,0,17,10,9,4,8,6,12,15,63,37,1.64,1.23,2.08,1.09,1.83,33,63,33,0,0,0,43,53,88,8.8,6.65,1.58,4.74,5.9,1.19,1.57,2.25,4.33,1.67,2.1,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1635014700,Oct 23 2021 - 6:45pm,complete,0.0,Bologna,AC Milan,Paolo Valeri,9,2.5,2.5,1.47,2.42,2,4,6,2,0,2,"49,52","16,35,84,90",4,1,1,2,3,0,2,1,1,2,11,16,6,8,5,8,7,15,37,63,1.7,1.8,1.32,2.04,3.0,63,75,63,38,25,25,50,50,88,10.25,5.0,3.9,4.08,1.94,1.22,1.57,2.45,5.0,1.57,2.25,Stadio Renato Dall'Ara (Bologna)
1635071400,Oct 24 2021 - 10:30am,complete,0.0,Atalanta,Udinese,Livio Marinelli,9,1.0,1.33,1.05,1.16,1,1,2,0,0,0,56,90'4,6,3,2,0,2,0,0,2,1,1,10,10,4,4,6,6,15,15,68,32,2.01,1.49,1.33,1.11,2.71,54,54,54,29,29,42,71,42,59,13.58,4.92,1.33,4.75,7.5,1.18,1.5,2.55,4.33,1.8,1.95,Gewiss Stadium (Bergamo)
1635080400,Oct 24 2021 - 1:00pm,complete,0.0,Fiorentina,Cagliari,Antonio Rapuano,9,1.0,0.33,2.16,0.79,3,0,3,2,2,0,"21,42,49",0,4,1,0,0,2,0,0,0,1,1,23,6,7,2,16,4,10,14,65,35,1.48,0.97,2.22,0.65,3.5,84,100,84,50,17,33,100,50,84,7.67,6.0,1.65,3.9,4.75,1.22,1.65,2.85,5.0,1.7,2.05,Stadio Artemio Franchi (Firenze)
1635080400,Oct 24 2021 - 1:00pm,complete,0.0,Hellas Verona,Lazio,Marco Piccinini,9,1.5,1.0,1.58,1.47,4,1,5,2,2,0,"30,36,62,90'2",46,3,4,2,0,2,0,1,1,1,1,18,10,9,4,9,6,13,15,49,51,1.31,1.2,2.1,1.2,3.63,63,100,75,63,25,38,88,50,88,7.25,6.25,3.0,3.5,2.15,1.22,1.63,2.8,5.0,1.62,2.2,Stadio Marc'Antonio Bentegodi (Verona)
1635091200,Oct 24 2021 - 4:00pm,complete,0.0,Roma,Napoli,Davide Massa,9,3.0,3.0,1.89,2.26,0,0,0,0,0,0,0,0,7,4,4,0,1,0,1,3,0,1,14,13,2,5,12,8,14,12,38,62,1.75,1.84,1.31,1.66,3.0,50,88,75,38,0,38,100,63,88,9.0,4.75,2.53,3.84,2.62,1.22,1.62,2.45,5.0,1.57,2.25,Stadio Olimpico (Roma)
1635101100,Oct 24 2021 - 6:45pm,complete,0.0,Inter Milan,Juventus,Maurizio Mariani,9,2.33,1.75,2.37,1.84,1,1,2,1,1,0,17,89,5,2,2,0,2,0,1,1,1,1,10,17,3,5,7,12,13,15,49,51,2.29,1.55,1.18,1.7,4.13,71,88,88,75,29,75,88,71,100,11.92,2.83,2.15,3.72,3.26,1.26,1.74,2.75,5.5,1.62,2.2,Stadio Giuseppe Meazza (Milano)
1635265800,Oct 26 2021 - 4:30pm,complete,0.0,Spezia,Genoa,Simone Sozza,10,0.75,0.8,0.95,0.58,1,1,2,0,0,0,66,86,3,3,2,0,4,0,0,2,0,4,13,10,3,3,10,7,11,16,47,53,1.62,1.53,1.45,1.21,3.4,68,78,78,53,33,33,55,78,100,9.65,4.55,2.3,3.4,3.0,1.27,1.73,2.95,5.75,1.7,2.05,Stadio Alberto Picco (La Spezia)
1635265800,Oct 26 2021 - 4:30pm,complete,0.0,Venezia,Salernitana,Marco Di Bello,10,1.33,0.0,0.74,0.84,1,2,3,1,1,0,14,"61,90'5",4,5,3,1,3,0,1,3,1,2,9,22,5,8,4,14,17,13,46,54,1.2,1.39,1.21,2.34,2.63,59,71,54,25,13,0,59,71,84,7.5,5.08,2.1,3.4,3.4,1.36,1.8,3.2,7.5,1.8,1.95,Stadio Pierluigi Penzo (Venezia)
1635273900,Oct 26 2021 - 6:45pm,complete,0.0,AC Milan,Torino,Gianluca Aureliano,10,3.0,1.0,2.11,1.11,1,0,1,1,1,0,14,0,2,5,3,0,3,0,2,1,2,1,9,14,2,3,7,11,14,20,45,55,2.02,1.3,0.91,1.56,2.63,50,75,38,25,25,25,50,50,88,8.25,5.0,1.53,4.2,6.5,1.24,1.75,3.0,5.5,1.8,1.95,Stadio Giuseppe Meazza (Milano)
1635352200,Oct 27 2021 - 4:30pm,complete,0.0,Juventus,Sassuolo,Juan Luca Sacchi,10,1.75,1.0,1.84,1.37,1,2,3,1,0,1,76,"44,90'5",4,4,1,0,5,0,0,1,1,4,17,10,4,5,13,5,27,15,56,44,1.55,1.73,1.85,1.2,3.0,75,75,63,38,25,38,100,38,63,8.0,4.75,1.47,4.5,6.5,1.16,1.5,2.28,4.0,1.67,2.1,Allianz Stadium (Torino)
1635352200,Oct 27 2021 - 4:30pm,complete,0.0,Sampdoria,Atalanta,Alessandro Prontera,10,1.0,2.5,1.11,2.05,1,3,4,3,1,2,10,"17,21,90'5",3,3,4,0,3,0,3,1,1,2,9,17,4,8,5,9,17,18,41,59,1.57,1.65,1.08,2.03,3.43,68,78,78,55,23,65,88,45,90,9.6,6.45,4.33,4.0,1.75,1.16,1.45,2.38,4.0,1.5,2.5,Stadio Comunale Luigi Ferraris (Genova)
1635352200,Oct 27 2021 - 4:30pm,complete,0.0,Udinese,Hellas Verona,Matteo Marchetti,10,1.0,0.5,1.32,1.21,1,1,2,1,1,0,3,83,7,4,1,0,2,0,0,1,0,2,18,6,7,3,11,3,12,11,33,67,1.56,1.32,1.85,0.85,3.4,58,78,68,58,25,45,78,65,90,6.85,4.75,2.4,3.4,2.85,1.3,1.9,3.1,6.5,1.75,2.0,Dacia Arena (Udine)
1635360300,Oct 27 2021 - 6:45pm,complete,0.0,Cagliari,Roma,Ivano Pezzuto,10,1.0,0.75,0.79,1.42,1,2,3,0,0,0,52,"71,78",2,10,3,0,4,0,0,3,1,3,8,23,6,5,2,18,16,17,41,59,1.57,2.24,1.15,2.2,3.58,65,88,68,68,35,13,88,68,88,13.65,5.65,4.0,3.9,1.8,1.18,1.53,2.4,4.33,1.53,2.38,Unipol Domus (Cagliari)
1635360300,Oct 27 2021 - 6:45pm,complete,0.0,Empoli,Inter Milan,Daniele Chiffi,10,0.6,2.0,0.89,2.05,0,2,2,1,0,1,0,"34,66",5,6,1,1,3,0,1,1,1,2,11,25,2,14,9,11,20,15,31,69,2.01,1.76,0.99,3.05,4.0,90,100,100,70,20,40,100,80,90,11.0,5.6,5.75,4.8,1.49,1.13,1.44,2.15,3.6,1.57,2.25,Stadio Carlo Castellani (Empoli)
1635360300,Oct 27 2021 - 6:45pm,complete,0.0,Lazio,Fiorentina,Giovanni Ayroldi,10,2.5,1.8,1.89,1.11,1,0,1,0,0,0,52,0,3,6,3,0,3,0,0,3,1,2,6,10,4,2,2,8,16,12,49,51,2.14,1.39,0.93,1.16,3.7,80,80,80,60,25,25,90,80,80,10.3,6.0,1.71,4.0,4.5,1.22,1.65,2.8,5.0,1.67,2.1,Stadio Olimpico (Roma)
1635446700,Oct 28 2021 - 6:45pm,complete,0.0,Napoli,Bologna,Marco Serra,10,3.0,0.5,1.89,0.95,3,0,3,2,2,0,"18,41,62",0,4,2,1,0,1,0,1,0,1,0,20,9,8,2,12,7,19,5,65,35,1.89,1.65,2.31,0.85,2.88,50,75,38,25,25,25,50,63,88,12.0,6.5,1.25,5.0,7.75,1.16,1.45,2.25,4.0,1.7,2.05,Stadio Diego Armando Maradona (Napoli)
1635598800,Oct 30 2021 - 1:00pm,complete,0.0,Atalanta,Lazio,Marco Guida,11,1.0,0.8,1.05,1.47,2,2,4,2,1,1,"45'1,90'4","18,74",6,2,1,0,3,0,0,1,1,2,16,8,4,5,12,3,15,13,57,43,1.87,1.2,1.82,1.01,2.9,70,90,60,30,20,50,70,50,70,10.2,5.6,1.76,4.05,4.05,1.18,1.53,2.45,4.2,1.57,2.34,Gewiss Stadium (Bergamo)
1635609600,Oct 30 2021 - 4:00pm,complete,0.0,Hellas Verona,Juventus,Livio Marinelli,11,1.8,1.6,1.58,1.84,2,1,3,2,2,0,"10,14",80,4,1,4,0,3,0,1,3,1,2,13,16,5,4,8,12,20,11,46,54,1.47,1.58,1.54,1.63,3.8,80,90,80,70,40,40,90,70,100,9.4,4.0,4.57,3.9,1.8,1.22,1.67,2.8,5.0,1.62,2.3,Stadio Marc'Antonio Bentegodi (Verona)
1635619500,Oct 30 2021 - 6:45pm,complete,0.0,Torino,Sampdoria,Francesco Fourneau,11,1.4,1.0,1.53,0.79,3,0,3,1,1,0,"17,52,90'3",0,4,5,2,0,4,1,1,1,0,5,17,7,7,3,10,4,19,7,64,36,1.8,1.45,1.84,0.82,3.0,55,78,68,45,23,23,68,78,88,11.05,4.25,2.08,3.76,3.42,1.24,1.71,2.85,5.0,1.63,2.25,Stadio Olimpico Grande Torino (Torino)
1635679800,Oct 31 2021 - 11:30am,complete,48076.0,Inter Milan,Udinese,Juan Luca Sacchi,11,2.0,1.25,2.37,1.16,2,0,2,0,0,0,"60,68",0,6,4,0,0,2,0,0,0,1,1,18,12,7,7,11,5,8,11,67,33,2.01,1.39,2.11,1.51,3.38,63,75,50,50,25,50,75,50,88,11.0,4.0,1.38,5.2,7.8,1.19,1.57,2.3,4.5,1.9,1.9,Stadio Giuseppe Meazza (Milano)
1635688800,Oct 31 2021 - 2:00pm,complete,0.0,Fiorentina,Spezia,Antonio Giua,11,1.5,0.8,2.16,0.95,3,0,3,1,1,0,"44,62,74",0,7,4,4,0,3,0,1,3,2,1,31,4,15,0,16,4,9,21,55,45,1.66,1.49,3.44,0.37,3.73,78,100,100,43,10,55,100,55,100,10.55,4.65,1.57,4.16,5.1,1.19,1.62,2.55,4.5,1.7,2.15,Stadio Artemio Franchi (Firenze)
